name,level,city,county,state,country,lat,long,population,url,aggregate,tz,2020-04-10,2020-04-11
"Loving County, Texas, United States",county,,Loving County,Texas,United States,31.825986999999998,-103.65521849999999,169,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Lubbock County, Texas, United States",county,,Lubbock County,Texas,United States,33.610018499999995,-101.8213085,310569,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,234,234
"Lynn County, Texas, United States",county,,Lynn County,Texas,United States,33.177231,-101.816549,5951,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,5,5
"McCulloch County, Texas, United States",county,,McCulloch County,Texas,United States,31.217127499999997,-99.34712449999999,7984,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,2,2
"McLennan County, Texas, United States",county,,McLennan County,Texas,United States,31.553646999999998,-97.20317649999998,256623,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,66,66
"McMullen County, Texas, United States",county,,McMullen County,Texas,United States,28.352922,-98.568824,743,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Madison County, Texas, United States",county,,Madison County,Texas,United States,30.958603999999998,-95.92647249999999,14284,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Marion County, Texas, United States",county,,Marion County,Texas,United States,32.7851217801275,-94.3743125,9854,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Martin County, Texas, United States",county,,Martin County,Texas,United States,32.306011,-101.9499945,5771,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,2,2
"Mason County, Texas, United States",county,,Mason County,Texas,United States,30.719741999999997,-99.2244935,4274,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Matagorda County, Texas, United States",county,,Matagorda County,Texas,United States,28.8101290171827,-95.9411328365153,36643,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,38,38
"Maverick County, Texas, United States",county,,Maverick County,Texas,United States,28.641577681726147,-100.3898807515455,58722,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,8,8
"Medina County, Texas, United States",county,,Medina County,Texas,United States,29.3905715,-99.1093215,51584,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,10,10
"Menard County, Texas, United States",county,,Menard County,Texas,United States,30.899179999999998,-99.8000515,2138,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Midland County, Texas, United States",county,,Midland County,Texas,United States,31.869133499999997,-102.03157350000001,176832,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,31,31
"Milam County, Texas, United States",county,,Milam County,Texas,United States,30.783944499999997,-96.963302,24823,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,7,7
"Mills County, Texas, United States",county,,Mills County,Texas,United States,31.477095,-98.6307995,4873,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Mitchell County, Texas, United States",county,,Mitchell County,Texas,United States,32.306554999999996,-100.9223115,8545,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Montague County, Texas, United States",county,,Montague County,Texas,United States,33.7125255,-97.731502121885,19818,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Montgomery County, Texas, United States",county,,Montgomery County,Texas,United States,30.329094499999997,-95.46347399999999,607391,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,231,231
"Moore County, Texas, United States",county,,Moore County,Texas,United States,35.837720000000004,-101.8929075,20940,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,21,21
"Morris County, Texas, United States",county,,Morris County,Texas,United States,33.1222655,-94.73604399999999,12388,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,3,3
"Motley County, Texas, United States",county,,Motley County,Texas,United States,34.0738635,-100.77941200000001,1200,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Nacogdoches County, Texas, United States",county,,Nacogdoches County,Texas,United States,31.535154499999997,-94.639375,65204,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,29,29
"Navarro County, Texas, United States",county,,Navarro County,Texas,United States,32.062521000000004,-96.4754945,50113,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,11,11
"Newton County, Texas, United States",county,,Newton County,Texas,United States,30.714636499999997,-93.71376649999999,13595,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Nolan County, Texas, United States",county,,Nolan County,Texas,United States,32.303452,-100.405948,14714,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Nueces County, Texas, United States",county,,Nueces County,Texas,United States,27.777065999999998,-97.49291504184325,362294,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,72,72
"Ochiltree County, Texas, United States",county,,Ochiltree County,Texas,United States,36.278118000000006,-100.81593050000001,9836,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Oldham County, Texas, United States",county,,Oldham County,Texas,United States,35.405332,-102.60276350000001,2112,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,3,3
"Orange County, Texas, United States",county,,Orange County,Texas,United States,30.0545878859924,-93.902908,83396,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,30,30
"Palo Pinto County, Texas, United States",county,,Palo Pinto County,Texas,United States,32.759769500000004,-98.316175,29189,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,4,4
"Panola County, Texas, United States",county,,Panola County,Texas,United States,32.183665,-94.30717813010864,23194,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,10,10
"Parker County, Texas, United States",county,,Parker County,Texas,United States,32.7793615,-97.8055085,142878,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,11,11
"Parmer County, Texas, United States",county,,Parmer County,Texas,United States,34.5300550417875,-102.7845815,9605,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Pecos County, Texas, United States",county,,Pecos County,Texas,United States,30.712056999999998,-102.676752,15823,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Polk County, Texas, United States",county,,Polk County,Texas,United States,30.81779,-94.869053,51353,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,8,8
"Potter County, Texas, United States",county,,Potter County,Texas,United States,35.4016565,-101.89513550000001,117415,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,59,59
"Presidio County, Texas, United States",county,,Presidio County,Texas,United States,29.94649540565395,-104.386500486135,6704,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Rains County, Texas, United States",county,,Rains County,Texas,United States,32.845639500000004,-95.811138,12514,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Randall County, Texas, United States",county,,Randall County,Texas,United States,34.965325,-101.89589000000001,137713,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,56,56
"Reagan County, Texas, United States",county,,Reagan County,Texas,United States,31.365349,-101.5216565,3849,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Real County, Texas, United States",county,,Real County,Texas,United States,29.852925499999998,-99.8332585,3452,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Red River County, Texas, United States",county,,Red River County,Texas,United States,33.640338,-95.02395849999999,12023,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Reeves County, Texas, United States",county,,Reeves County,Texas,United States,31.383297499999998,-103.55669549999999,15976,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Refugio County, Texas, United States",county,,Refugio County,Texas,United States,28.3081015,-97.1526015,6948,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Roberts County, Texas, United States",county,,Roberts County,Texas,United States,35.838336999999996,-100.813113,854,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Robertson County, Texas, United States",county,,Robertson County,Texas,United States,31.026399499999997,-96.5337035,17074,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,2,2
"Rockwall County, Texas, United States",county,,Rockwall County,Texas,United States,32.8980275,-96.4080985,104915,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,16,16
"Runnels County, Texas, United States",county,,Runnels County,Texas,United States,31.8296985,-99.97486599999999,10264,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Rusk County, Texas, United States",county,,Rusk County,Texas,United States,32.125942,-94.7189135,54406,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,14,14
"Sabine County, Texas, United States",county,,Sabine County,Texas,United States,31.372965,-93.824354,10542,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"San Augustine County, Texas, United States",county,,San Augustine County,Texas,United States,31.376438,-94.191165,8237,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,9,9
"San Jacinto County, Texas, United States",county,,San Jacinto County,Texas,United States,30.6131295,-95.09457,28859,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,3,3
"San Patricio County, Texas, United States",county,,San Patricio County,Texas,United States,28.000776000000002,-97.5217875096468,66730,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,7,7
"San Saba County, Texas, United States",county,,San Saba County,Texas,United States,31.205963499999996,-98.7534695,6055,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Schleicher County, Texas, United States",county,,Schleicher County,Texas,United States,30.897032499999998,-100.538696,2793,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Scurry County, Texas, United States",county,,Scurry County,Texas,United States,32.7477685,-100.91521599999999,16703,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Shackelford County, Texas, United States",county,,Shackelford County,Texas,United States,32.735845499999996,-99.35399100000001,3265,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Shelby County, Texas, United States",county,,Shelby County,Texas,United States,31.77554367301215,-94.1569415,25274,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,31,31
"Sherman County, Texas, United States",county,,Sherman County,Texas,United States,36.2779665,-101.89324049999999,3022,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Smith County, Texas, United States",county,,Smith County,Texas,United States,32.4112925,-95.2899065,232751,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,88,88
"Somervell County, Texas, United States",county,,Somervell County,Texas,United States,32.202973,-97.78034,9128,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Starr County, Texas, United States",county,,Starr County,Texas,United States,26.510827,-98.746037,64633,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,7,7
"Stephens County, Texas, United States",county,,Stephens County,Texas,United States,32.735902499999995,-98.835833,9366,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,1,1
"Sterling County, Texas, United States",county,,Sterling County,Texas,United States,31.821835,-101.044612,1291,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Stonewall County, Texas, United States",county,,Stonewall County,Texas,United States,33.178922,-100.2540175,1350,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Sutton County, Texas, United States",county,,Sutton County,Texas,United States,30.499070999999997,-100.53843850000001,3776,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
"Swisher County, Texas, United States",county,,Swisher County,Texas,United States,34.53024,-101.7350275,7397,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,3,3
"Tarrant County, Texas, United States",county,,Tarrant County,Texas,United States,32.7714195,-97.2914345,2102515,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,637,637
"Taylor County, Texas, United States",county,,Taylor County,Texas,United States,32.3020335,-99.890745,138034,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,51,51
"Terrell County, Texas, United States",county,,Terrell County,Texas,United States,30.219926093744448,-102.106647,776,https://opendata.arcgis.com/datasets/bc83058386d2434ca8cf90b26dc6b580_0.csv,county,America/Chicago,0,0
